timestamp,adjclose,open,close,high,low,volume
2019-04-28 00:00:00,0.004420999903231859,0.004521000199019909,0.004420999903231859,0.0045449999161064625,0.004317000042647123,8408136
2019-04-29 00:00:00,0.003470999887213111,0.004418000113219023,0.003470999887213111,0.004492000211030245,0.003470999887213111,8267044
2019-04-30 00:00:00,0.004478000104427338,0.0034620000515133142,0.004478000104427338,0.005078000016510487,0.0034580000210553408,25072706
2019-05-01 00:00:00,0.0043739997781813145,0.00443999981507659,0.0043739997781813145,0.004672999959439039,0.0040710000321269035,10567352
2019-05-02 00:00:00,0.004197999835014343,0.004366000182926655,0.004197999835014343,0.004699999932199717,0.004095999989658594,6714908
2019-05-03 00:00:00,0.004255999810993671,0.004191999789327383,0.004255999810993671,0.004395999945700169,0.0039519998244941235,5702394
2019-05-04 00:00:00,0.003967999946326017,0.004255999810993671,0.003967999946326017,0.004265000112354755,0.0038189999759197235,3178995
2019-05-05 00:00:00,0.003746999893337488,0.003969000186771154,0.003746999893337488,0.004064999986439943,0.0035780000034719706,3467564
2019-05-06 00:00:00,0.0037690000608563423,0.003745999885722995,0.0037690000608563423,0.003932000137865543,0.0035230000503361225,4689162
2019-05-07 00:00:00,0.003364000003784895,0.003768000053241849,0.003364000003784895,0.0038509999867528677,0.0033499998971819878,3805657
2019-05-08 00:00:00,0.0033519999124109745,0.003343000076711178,0.0033519999124109745,0.003481999970972538,0.0032599999103695154,2938835
2019-05-09 00:00:00,0.003140999935567379,0.003350999904796481,0.003140999935567379,0.003379999892786145,0.003011999884620309,4588498
2019-05-10 00:00:00,0.0037700000684708357,0.0031429999507963657,0.0037700000684708357,0.0038900000508874655,0.0030990000814199448,8654899
2019-05-11 00:00:00,0.004608000162988901,0.0037750001065433025,0.004608000162988901,0.00494399992749095,0.0037320000119507313,13370479
2019-05-12 00:00:00,0.005272999871522188,0.0046190000139176846,0.005272999871522188,0.005704000126570463,0.004443000070750713,17955639
2019-05-13 00:00:00,0.008666999638080597,0.005272999871522188,0.008666999638080597,0.009171999990940094,0.005125000141561031,74304041
2019-05-14 00:00:00,0.007753000129014254,0.008547999896109104,0.007753000129014254,0.011145999655127525,0.0072570000775158405,98051040
2019-05-15 00:00:00,0.009511999785900116,0.0077309999614953995,0.009511999785900116,0.010022000409662724,0.0071020000614225864,49168290
2019-05-16 00:00:00,0.010909000411629677,0.009549000300467014,0.010909000411629677,0.011970000341534615,0.008345999754965305,59175168
2019-05-17 00:00:00,0.01435299962759018,0.010862999595701694,0.01435299962759018,0.015076999552547932,0.009328999556601048,168390964
2019-05-18 00:00:00,0.012292999774217606,0.01435299962759018,0.012292999774217606,0.014798999764025211,0.012091999873518944,56628223
2019-05-19 00:00:00,0.02023099921643734,0.012319999746978283,0.02023099921643734,0.02074900083243847,0.0123089998960495,141440073
2019-05-20 00:00:00,0.029342999681830406,0.02023099921643734,0.029342999681830406,0.03291099891066551,0.01929200068116188,396597433
2019-05-21 00:00:00,0.029454000294208527,0.02934899926185608,0.029454000294208527,0.045017000287771225,0.02514900080859661,698132268
2019-05-22 00:00:00,0.022185999900102615,0.029454000294208527,0.022185999900102615,0.03161200135946274,0.020416999235749245,266364855
2019-05-23 00:00:00,0.02727299928665161,0.022185999900102615,0.02727299928665161,0.03381099924445152,0.021873999387025833,419427516
2019-05-24 00:00:00,0.025363000109791756,0.027428999543190002,0.025363000109791756,0.028596000745892525,0.022958999499678612,150950422
2019-05-25 00:00:00,0.025002000853419304,0.025363000109791756,0.025002000853419304,0.028342999517917633,0.023134000599384308,148137222
2019-05-26 00:00:00,0.02439899928867817,0.024887999519705772,0.02439899928867817,0.0273049995303154,0.023041000589728355,95970365
2019-05-27 00:00:00,0.022173000499606133,0.024385999888181686,0.022173000499606133,0.02490600012242794,0.020935000851750374,81723337
2019-05-28 00:00:00,0.023641999810934067,0.022252000868320465,0.023641999810934067,0.025102000683546066,0.021033000200986862,93128408
2019-05-29 00:00:00,0.02210799977183342,0.023641999810934067,0.02210799977183342,0.024821000173687935,0.022103000432252884,56456075
2019-05-30 00:00:00,0.01979300007224083,0.02210799977183342,0.01979300007224083,0.02327599935233593,0.018682999536395073,53390395
2019-05-31 00:00:00,0.022288000211119652,0.01979300007224083,0.022288000211119652,0.022962000221014023,0.019464999437332153,58953725
2019-06-01 00:00:00,0.021059000864624977,0.022199999541044235,0.021059000864624977,0.022874999791383743,0.020688999444246292,56083345
2019-06-02 00:00:00,0.020114000886678696,0.021059000864624977,0.020114000886678696,0.02219199948012829,0.01968500018119812,34962106
2019-06-03 00:00:00,0.019113000482320786,0.020114000886678696,0.019113000482320786,0.020952999591827393,0.018843999132514,32081991
2019-06-04 00:00:00,0.02122800052165985,0.019168000668287277,0.02122800052165985,0.02184000052511692,0.01802700012922287,74180051
2019-06-05 00:00:00,0.02286200039088726,0.021307000890374184,0.02286200039088726,0.023483000695705414,0.019689999520778656,97965656
2019-06-06 00:00:00,0.023726999759674072,0.022839000448584557,0.023726999759674072,0.025107000023126602,0.02172599919140339,97713487
2019-06-07 00:00:00,0.024508999660611153,0.023677000775933266,0.024508999660611153,0.024917999282479286,0.022487999871373177,44071890
2019-06-08 00:00:00,0.025906000286340714,0.02441300079226494,0.025906000286340714,0.026590999215841293,0.02344300039112568,64435870
2019-06-09 00:00:00,0.025498999282717705,0.0258760005235672,0.025498999282717705,0.027583999559283257,0.024617999792099,73046408
2019-06-10 00:00:00,0.026975000277161598,0.025467000901699066,0.026975000277161598,0.027473000809550285,0.023979999125003815,60877107
2019-06-11 00:00:00,0.023763999342918396,0.026986999437212944,0.023763999342918396,0.027137000113725662,0.023533999919891357,51200991
2019-06-12 00:00:00,0.02321700006723404,0.023811999708414078,0.02321700006723404,0.025272000581026077,0.023003999143838882,52476410
2019-06-13 00:00:00,0.023106999695301056,0.022942999377846718,0.023106999695301056,0.02466999925673008,0.02223699912428856,63319867
2019-06-14 00:00:00,0.020646000280976295,0.02318199910223484,0.020646000280976295,0.023314999416470528,0.01932300068438053,49012105
2019-06-15 00:00:00,0.02189899981021881,0.02068600058555603,0.02189899981021881,0.023036999627947807,0.020673999562859535,45335051
2019-06-16 00:00:00,0.02271600067615509,0.02189899981021881,0.02271600067615509,0.022809000685811043,0.02072099968791008,44493232
2019-06-17 00:00:00,0.021750999614596367,0.02264700084924698,0.021750999614596367,0.02390200085937977,0.021335000172257423,43265637
2019-06-18 00:00:00,0.02244899980723858,0.02176699973642826,0.02244899980723858,0.022895999252796173,0.021309999749064445,41126019
2019-06-19 00:00:00,0.0230880007147789,0.02246199920773506,0.0230880007147789,0.024387000128626823,0.022406000643968582,58808815
2019-06-20 00:00:00,0.022445999085903168,0.023053999990224838,0.022445999085903168,0.023795999586582184,0.021695999428629875,39914360
2019-06-21 00:00:00,0.021226000040769577,0.02244500070810318,0.021226000040769577,0.023378999903798103,0.020748000591993332,46822448
2019-06-22 00:00:00,0.021842999383807182,0.02116999961435795,0.021842999383807182,0.02270199917256832,0.020503999665379524,68831297
2019-06-23 00:00:00,0.02098800055682659,0.021839000284671783,0.02098800055682659,0.02230600081384182,0.020654000341892242,42043311
2019-06-24 00:00:00,0.020663000643253326,0.02098800055682659,0.020663000643253326,0.021549999713897705,0.020306000486016273,22890825
2019-06-25 00:00:00,0.019053999334573746,0.020664000883698463,0.019053999334573746,0.020685000345110893,0.019009999930858612,33004361
2019-06-26 00:00:00,0.01780400052666664,0.019053999334573746,0.01780400052666664,0.019398000091314316,0.016284000128507614,70915691
2019-06-27 00:00:00,0.019182000309228897,0.01780400052666664,0.019182000309228897,0.021227000281214714,0.017122000455856323,80337036
2019-06-28 00:00:00,0.01916700042784214,0.019279999658465385,0.01916700042784214,0.02101599983870983,0.0189800001680851,58142031
2019-06-29 00:00:00,0.023800000548362732,0.019159000366926193,0.023800000548362732,0.0261049997061491,0.019159000366926193,108612074
2019-06-30 00:00:00,0.021971000358462334,0.023871999233961105,0.021971000358462334,0.026777999475598335,0.02195500023663044,76878554
2019-07-01 00:00:00,0.02215700037777424,0.021971000358462334,0.02215700037777424,0.022995000705122948,0.02012999914586544,43065137
2019-07-02 00:00:00,0.019998999312520027,0.02222900092601776,0.019998999312520027,0.022485999390482903,0.019526999443769455,38477391
2019-07-03 00:00:00,0.019223999232053757,0.020004000514745712,0.019223999232053757,0.020431999117136,0.01865299977362156,45216122
2019-07-04 00:00:00,0.018062999472022057,0.01933100074529648,0.018062999472022057,0.019355999305844307,0.01712699979543686,32887710
2019-07-05 00:00:00,0.01816900074481964,0.018092000856995583,0.01816900074481964,0.019524000585079193,0.01761299930512905,27367853
2019-07-06 00:00:00,0.01760699972510338,0.01811699941754341,0.01760699972510338,0.01828400045633316,0.01745999976992607,12982909
2019-07-07 00:00:00,0.017666000872850418,0.01760599948465824,0.017666000872850418,0.018278999254107475,0.017266999930143356,14631473
2019-07-08 00:00:00,0.01673099957406521,0.017642000690102577,0.01673099957406521,0.017743000760674477,0.0165219996124506,19055091
2019-07-09 00:00:00,0.016235999763011932,0.016721000894904137,0.016235999763011932,0.017139999195933342,0.015425000339746475,26887304
2019-07-10 00:00:00,0.016145000234246254,0.016222000122070312,0.016145000234246254,0.0173179991543293,0.014941999688744545,40939360
2019-07-11 00:00:00,0.014457999728620052,0.016143999993801117,0.014457999728620052,0.016894999891519547,0.014306999742984772,26411733
2019-07-12 00:00:00,0.015817999839782715,0.014438999816775322,0.015817999839782715,0.016535000875592232,0.014135000295937061,23337869
2019-07-13 00:00:00,0.016605999320745468,0.015838000923395157,0.016605999320745468,0.017715999856591225,0.015351000241935253,33073356
2019-07-14 00:00:00,0.014313999563455582,0.016611000522971153,0.014313999563455582,0.01743300072848797,0.014260999858379364,21016195
2019-07-15 00:00:00,0.013841000385582447,0.014307999983429909,0.013841000385582447,0.014371000230312347,0.012954000383615494,16709138
2019-07-16 00:00:00,0.012037999927997589,0.01386599987745285,0.012037999927997589,0.014599000103771687,0.01184799987822771,19887283
2019-07-17 00:00:00,0.013207999989390373,0.011982999742031097,0.013207999989390373,0.014007999561727047,0.01167100016027689,24020397
